nu,nsr,n,M,master,estimator,mean_recovery,sd_recovery
3.4,0.0001,1380,46,2092611599,E4,1.0296875132971879,0.030755371688277067
3.4,0.0001,1380,138,2092611599,E1_a_L1-5,0.9152037003978049,0.02264631360883205
3.4,0.0001,1380,138,2092611599,E1_a_L1-10,0.9158783138165377,0.023970627809593862
3.4,0.0001,1380,138,2092611599,E1_d_L1-5,0.9704529389614964,0.027984371172218924
3.4,0.0001,1380,138,2092611599,E1_d_L1-10,1.0404458016353195,0.047629703544146536
3.4,0.0001,1380,138,2092611599,E2,0.8948669460945888,0.022609911287726082
3.4,0.0001,1380,138,2092611599,E4,0.9544079681833442,0.026671831432191026
3.4,0.0001,1380,345,2092611599,E1_a_L1-5,0.8127549970808843,0.030700168299935295
3.4,0.0001,1380,345,2092611599,E1_a_L1-10,0.8134271678888839,0.03165554927037025
3.4,0.0001,1380,345,2092611599,E1_d_L1-5,0.8622779338123329,0.03545194206610811
3.4,0.0001,1380,345,2092611599,E1_d_L1-10,0.9242732706069297,0.049539984072823263
3.4,0.0001,1380,345,2092611599,E2,0.7752875123665207,0.03291970184776486
3.4,0.0001,1380,345,2092611599,E4,0.8452482921712771,0.03397602194126774
3.4,0.0001,1380,1380,2092611599,E1_a_L1-5,0.5179282952909218,0.04769864328481977
3.4,0.0001,1380,1380,2092611599,E1_a_L1-10,0.5183333542679078,0.04821798539236062
3.4,0.0001,1380,1380,2092611599,E1_d_L1-5,0.5499571837620343,0.05098654225666712
3.4,0.0001,1380,1380,2092611599,E1_d_L1-10,0.5898058742122588,0.05819404999802814
3.4,0.0001,1380,1380,2092611599,E2,0.4635360778267398,0.04691042874775321
3.4,0.0001,1380,1380,2092611599,E4,0.5397049893327419,0.04990046536332863
3.4,0.0001,1380,23,2383867976,E1_a_L1-5,0.989762382081513,0.026839456145470144
3.4,0.0001,1380,23,2383867976,E1_a_L1-10,0.9890495616225385,0.025963873565760652
3.4,0.0001,1380,23,2383867976,E1_d_L1-5,1.0498936314953926,0.03473233091775029
3.4,0.0001,1380,23,2383867976,E1_d_L1-10,1.1237752268436048,0.051396847335784326
3.4,0.0001,1380,23,2383867976,E2,0.9828949791678231,0.027648352437285657
3.4,0.0001,1380,23,2383867976,E4,1.0862190669736294,0.039216162113429036
3.4,0.0001,1380,46,2383867976,E1_a_L1-5,0.9726248578173312,0.023854306634336783
3.4,0.0001,1380,46,2383867976,E1_a_L1-10,0.9726331564727039,0.023404369698174266
3.4,0.0001,1380,46,2383867976,E1_d_L1-5,1.0314085950976681,0.031153204549840708
3.4,0.0001,1380,46,2383867976,E1_d_L1-10,1.1033072306297538,0.04793113683996756
3.4,0.0001,1380,46,2383867976,E2,0.9633123189502146,0.02122068046267649
3.4,0.0001,1380,46,2383867976,E4,1.0311208946982953,0.030029215503502103
3.4,0.0001,1380,138,2383867976,E1_a_L1-5,0.9171843384019712,0.020724150051835977
3.4,0.0001,1380,138,2383867976,E1_a_L1-10,0.9176031986911946,0.020570383166364805
3.4,0.0001,1380,138,2383867976,E1_d_L1-5,0.9715207414477774,0.02659462725453083
3.4,0.0001,1380,138,2383867976,E1_d_L1-10,1.040182552773314,0.04097205554362861
3.4,0.0001,1380,138,2383867976,E2,0.8967584136112947,0.02039801600040151
3.4,0.0001,1380,138,2383867976,E4,0.9560544539205301,0.024257215543862575
3.4,0.0001,1380,345,2383867976,E1_a_L1-5,0.8173723564221692,0.02867248814345814
3.4,0.0001,1380,345,2383867976,E1_a_L1-10,0.8175101780442011,0.02833722652650833
3.4,0.0001,1380,345,2383867976,E1_d_L1-5,0.8665498127687892,0.03505733028454033
3.4,0.0001,1380,345,2383867976,E1_d_L1-10,0.9268852308274844,0.045851697934928305
3.4,0.0001,1380,345,2383867976,E2,0.7801324952264543,0.03107995017760617
3.4,0.0001,1380,345,2383867976,E4,0.8500626958284141,0.03178934695114159
3.4,0.0001,1380,1380,2383867976,E1_a_L1-5,0.5259694665228788,0.045507126033272956
3.4,0.0001,1380,1380,2383867976,E1_a_L1-10,0.5257645298539729,0.04550903385206777
3.4,0.0001,1380,1380,2383867976,E1_d_L1-5,0.5577914680355541,0.04856684155163655
3.4,0.0001,1380,1380,2383867976,E1_d_L1-10,0.5969629430508913,0.054731129876489176
3.4,0.0001,1380,1380,2383867976,E2,0.4711058599624031,0.04545678681248199
3.4,0.0001,1380,1380,2383867976,E4,0.5480245514464904,0.04774049110794493
3.4,0.0001,1380,23,3610172792,E1_a_L1-5,0.9818089229951145,0.02596151291430012
3.4,0.0001,1380,23,3610172792,E1_a_L1-10,0.9821976088602027,0.025508037219462883
3.4,0.0001,1380,23,3610172792,E1_d_L1-5,1.0422345434971663,0.0330379160098021
3.4,0.0001,1380,23,3610172792,E1_d_L1-10,1.1141728118719876,0.04859076755242912
3.4,0.0001,1380,23,3610172792,E2,0.9778397851478948,0.02431522177831273
3.4,0.0001,1380,23,3610172792,E4,1.07923658923808,0.033993959773293315
3.4,0.0001,1380,46,3610172792,E1_a_L1-5,0.9673352874305807,0.019683632874696586
3.4,0.0001,1380,46,3610172792,E1_a_L1-10,0.9677399463091483,0.01969810983715515
3.4,0.0001,1380,46,3610172792,E1_d_L1-5,1.0253621851104966,0.027037566114195857
3.4,0.0001,1380,46,3610172792,E1_d_L1-10,1.0970714143152962,0.04096790043316183
3.4,0.0001,1380,46,3610172792,E2,0.961398471186353,0.018509590412554105
3.4,0.0001,1380,46,3610172792,E4,1.0262628784612104,0.02451618964452219
3.4,0.0001,1380,138,3610172792,E1_a_L1-5,0.9147182283911894,0.019488490555357205
3.4,0.0001,1380,138,3610172792,E1_a_L1-10,0.9155119994114633,0.019408642918827722
3.4,0.0001,1380,138,3610172792,E1_d_L1-5,0.9687066573483355,0.025755492560045036
3.4,0.0001,1380,138,3610172792,E1_d_L1-10,1.0358286401745966,0.039477647854518634
3.4,0.0001,1380,138,3610172792,E2,0.8958875735440017,0.01927884912718642
3.4,0.0001,1380,138,3610172792,E4,0.9534425379875578,0.02231710193116528
3.4,0.0001,1380,345,3610172792,E1_a_L1-5,0.8136142490875328,0.027165492197468877
3.4,0.0001,1380,345,3610172792,E1_a_L1-10,0.8139436308922025,0.027301401715504024
3.4,0.0001,1380,345,3610172792,E1_d_L1-5,0.86134204307136,0.0313482087746158
3.4,0.0001,1380,345,3610172792,E1_d_L1-10,0.9229489296148201,0.04298330162435503
3.4,0.0001,1380,345,3610172792,E2,0.7774966508376195,0.02958974423607358
3.4,0.0001,1380,345,3610172792,E4,0.846203977958059,0.030374717506920456
3.4,0.0001,1380,1380,3610172792,E1_a_L1-5,0.5197028461630405,0.043262523989234504
3.4,0.0001,1380,1380,3610172792,E1_a_L1-10,0.5201875271393951,0.04344624346369061
3.4,0.0001,1380,1380,3610172792,E1_d_L1-5,0.5508515643099243,0.04673037360689386
3.4,0.0001,1380,1380,3610172792,E1_d_L1-10,0.590604623241405,0.05236638066083451
3.4,0.0001,1380,1380,3610172792,E2,0.4658681235402974,0.04243418118491549
3.4,0.0001,1380,1380,3610172792,E4,0.5414848867731369,0.04531144126172857
3.4,0.0001,1380,23,338961480,E1_a_L1-5,0.979937013362657,0.028303333016145193
3.4,0.0001,1380,23,338961480,E1_a_L1-10,0.9802113401708968,0.02833966711681757
3.4,0.0001,1380,23,338961480,E1_d_L1-5,1.0396441680147688,0.03365460741133935
3.4,0.0001,1380,23,338961480,E1_d_L1-10,1.1111003626022542,0.04999763615686855
3.4,0.0001,1380,23,338961480,E2,0.9739691067772989,0.02868456266885413
3.4,0.0001,1380,23,338961480,E4,1.0751828658008824,0.03544254539075958
3.4,0.0001,1380,46,338961480,E1_a_L1-5,0.9658817867794718,0.021941190865306204
3.4,0.0001,1380,46,338961480,E1_a_L1-10,0.9666919647750402,0.022874077181920822
3.4,0.0001,1380,46,338961480,E1_d_L1-5,1.0240288958670667,0.027617437088341315
3.4,0.0001,1380,46,338961480,E1_d_L1-10,1.0952757656096688,0.043772348327864655
3.4,0.0001,1380,46,338961480,E2,0.9581618927850143,0.021232675576109448
3.4,0.0001,1380,46,338961480,E4,1.0248215022126044,0.025976219749398233
3.4,0.0001,1380,138,338961480,E1_a_L1-5,0.9132761814420813,0.021073235034641005
3.4,0.0001,1380,138,338961480,E1_a_L1-10,0.9139280956562146,0.021942549125927337
3.4,0.0001,1380,138,338961480,E1_d_L1-5,0.9675132848016662,0.026195326230979765
3.4,0.0001,1380,138,338961480,E1_d_L1-10,1.0356220743278755,0.04278021694925372
3.4,0.0001,1380,138,338961480,E2,0.8937330395628261,0.021512922674828128
3.4,0.0001,1380,138,338961480,E4,0.9526467984379586,0.02518862515091134
3.4,0.0001,1380,345,338961480,E1_a_L1-5,0.8115567085206788,0.029961377934486097
3.4,0.0001,1380,345,338961480,E1_a_L1-10,0.8118852195617419,0.030575308384556108
3.4,0.0001,1380,345,338961480,E1_d_L1-5,0.8600069462902465,0.03447519507735964
3.4,0.0001,1380,345,338961480,E1_d_L1-10,0.9206558589274567,0.04717839331123356
3.4,0.0001,1380,345,338961480,E2,0.7745437208511035,0.0318260078462354
3.4,0.0001,1380,345,338961480,E4,0.8442613482848969,0.03304879964348661
3.4,0.0001,1380,1380,338961480,E1_a_L1-5,0.517422815292272,0.04568923978909525
3.4,0.0001,1380,1380,338961480,E1_a_L1-10,0.5178806892017042,0.045903893507296026
3.4,0.0001,1380,1380,338961480,E1_d_L1-5,0.5483763874140082,0.0488803903653752
3.4,0.0001,1380,1380,338961480,E1_d_L1-10,0.5874573930148931,0.05487143808550294
3.4,0.0001,1380,1380,338961480,E2,0.4633882813280366,0.04452141326037359
3.4,0.0001,1380,1380,338961480,E4,0.5395233691683216,0.04798056471888444
3.4,0.0001,1380,23,1861959406,E1_a_L1-5,0.9840662023399624,0.02851050443022864
3.4,0.0001,1380,23,1861959406,E1_a_L1-10,0.984496077317283,0.026698425020583432
3.4,0.0001,1380,23,1861959406,E1_d_L1-5,1.0438762919785882,0.036225882883730666
3.4,0.0001,1380,23,1861959406,E1_d_L1-10,1.1167667467571056,0.05004283412468485
3.4,0.0001,1380,23,1861959406,E2,0.9791198323050071,0.02644301275003674
3.4,0.0001,1380,23,1861959406,E4,1.0816024581187207,0.03733063966761003
3.4,0.0001,1380,46,1861959406,E1_a_L1-5,0.9702114986836773,0.02146225344795671
3.4,0.0001,1380,46,1861959406,E1_a_L1-10,0.9708147878289549,0.020735848305486228
3.4,0.0001,1380,46,1861959406,E1_d_L1-5,1.0291293648914814,0.02865041582317083
3.4,0.0001,1380,46,1861959406,E1_d_L1-10,1.1036377854914625,0.04456604676908799
3.4,0.0001,1380,46,1861959406,E2,0.9612429694886968,0.019208769020923534
3.4,0.0001,1380,46,1861959406,E4,1.0298138473859713,0.026086694220797374
3.4,0.0001,1380,138,1861959406,E1_a_L1-5,0.9152723979194878,0.021403181740406275
3.4,0.0001,1380,138,1861959406,E1_a_L1-10,0.9163370127469929,0.021268427900501274
3.4,0.0001,1380,138,1861959406,E1_d_L1-5,0.9712978301042423,0.027641093453419596
3.4,0.0001,1380,138,1861959406,E1_d_L1-10,1.0416595155589747,0.042277089019922824
3.4,0.0001,1380,138,1861959406,E2,0.8948322186330805,0.02130139567042198
3.4,0.0001,1380,138,1861959406,E4,0.9555677658044976,0.025544062488005635
3.4,0.0001,1380,345,1861959406,E1_a_L1-5,0.8147914095269462,0.031276704039600686
3.4,0.0001,1380,345,1861959406,E1_a_L1-10,0.8153431241816662,0.031274316748521845
3.4,0.0001,1380,345,1861959406,E1_d_L1-5,0.8645327684651791,0.03612136256056973
3.4,0.0001,1380,345,1861959406,E1_d_L1-10,0.9261536414665588,0.04834581198329235
3.4,0.0001,1380,345,1861959406,E2,0.7771090751970695,0.033480213791224414
3.4,0.0001,1380,345,1861959406,E4,0.8479689966677236,0.03452670589909098
3.4,0.0001,1380,1380,1861959406,E1_a_L1-5,0.520240523732064,0.04803600486606075
3.4,0.0001,1380,1380,1861959406,E1_a_L1-10,0.5204924406326955,0.04790735877248413
3.4,0.0001,1380,1380,1861959406,E1_d_L1-5,0.5519882815363355,0.05176425719803337
3.4,0.0001,1380,1380,1861959406,E1_d_L1-10,0.5931446851665086,0.0567826351943859
3.4,0.0001,1380,1380,1861959406,E2,0.465465398563838,0.0471616165863771
3.4,0.0001,1380,1380,1861959406,E4,0.5425765740422347,0.04999014956142333
4.5,1e-05,390,13,2092611599,E1_a_L1-5,1.0001169435454849,0.030370832338588765
4.5,1e-05,390,13,2092611599,E1_a_L1-10,1.0003251482098796,0.028459495874584496
4.5,1e-05,390,13,2092611599,E1_d_L1-5,1.062672288000652,0.038781410609828995
4.5,1e-05,390,13,2092611599,E1_d_L1-10,1.132792855530007,0.051693135132334894
4.5,1e-05,390,13,2092611599,E2,1.0011484741898486,0.033674365387291676
4.5,1e-05,390,13,2092611599,E4,1.1162651118431546,0.037413686975529964
4.5,1e-05,390,26,2092611599,E1_a_L1-5,0.9993798066029637,0.021534871204135116
4.5,1e-05,390,26,2092611599,E1_a_L1-10,0.9987547323196455,0.021953456987241528
4.5,1e-05,390,26,2092611599,E1_d_L1-5,1.0601549148151521,0.030283542783393857
4.5,1e-05,390,26,2092611599,E1_d_L1-10,1.1313922064314088,0.044422937898704995
4.5,1e-05,390,26,2092611599,E2,0.997567759642318,0.023125698775244743
4.5,1e-05,390,26,2092611599,E4,1.0477339878868828,0.024302778931708822
4.5,1e-05,390,78,2092611599,E1_a_L1-5,0.9960050776817139,0.014055443491527871
4.5,1e-05,390,78,2092611599,E1_a_L1-10,0.9949297199971846,0.016075903104729835
4.5,1e-05,390,78,2092611599,E1_d_L1-5,1.0546077245894916,0.02230375520705202
4.5,1e-05,390,78,2092611599,E1_d_L1-10,1.1269096744708182,0.039072006196695895
4.5,1e-05,390,78,2092611599,E2,0.9951769515846549,0.014269846398783445
4.5,1e-05,390,78,2092611599,E4,1.019488090521659,0.015381261974999684
4.5,1e-05,390,195,2092611599,E1_a_L1-5,0.9885023554102232,0.013021057360939316
4.5,1e-05,390,195,2092611599,E1_a_L1-10,0.9880125611209408,0.013792171995213424
4.5,1e-05,390,195,2092611599,E1_d_L1-5,1.0464549063510937,0.021228701029015275
4.5,1e-05,390,195,2092611599,E1_d_L1-10,1.118774395722296,0.03945052145767773
4.5,1e-05,390,195,2092611599,E2,0.9871544062806282,0.01192229008531236
4.5,1e-05,390,195,2092611599,E4,1.0079166792640735,0.013699876682257141
4.5,1e-05,390,390,2092611599,E1_a_L1-5,0.9760947967626322,0.012002547008363458
4.5,1e-05,390,390,2092611599,E1_a_L1-10,0.9753514848126366,0.013454019283732245
4.5,1e-05,390,390,2092611599,E1_d_L1-5,1.0331946055544383,0.019989937675548654
4.5,1e-05,390,390,2092611599,E1_d_L1-10,1.1044508873711125,0.03869857522132459
4.5,1e-05,390,390,2092611599,E2,0.9746354633015802,0.010915112919554316
4.5,1e-05,390,390,2092611599,E4,0.9944491918909216,0.012766840665910514
4.5,1e-05,390,13,2383867976,E1_a_L1-5,0.9971771315395743,0.03267299611574711
4.5,1e-05,390,13,2383867976,E1_a_L1-10,0.9983258980883839,0.03296844845294138
4.5,1e-05,390,13,2383867976,E1_d_L1-5,1.0576918223713165,0.03956365773544674
4.5,1e-05,390,13,2383867976,E1_d_L1-10,1.1289678618686652,0.04977762615009704
4.5,1e-05,390,13,2383867976,E2,0.9986462927253738,0.03619631127824627
4.5,1e-05,390,13,2383867976,E4,1.1138657443442361,0.038556436983249995
4.5,1e-05,390,26,2383867976,E1_a_L1-5,0.9973675992983039,0.0255873004106347
4.5,1e-05,390,26,2383867976,E1_a_L1-10,0.9978847258032707,0.025754750946385442
4.5,1e-05,390,26,2383867976,E1_d_L1-5,1.0559915718424464,0.031030698664949088
4.5,1e-05,390,26,2383867976,E1_d_L1-10,1.1286178913782103,0.041335807432846185
4.5,1e-05,390,26,2383867976,E2,0.9983773576600804,0.02471064703451853
4.5,1e-05,390,26,2383867976,E4,1.047765229266953,0.02481444939464834
4.5,1e-05,390,78,2383867976,E1_a_L1-5,0.9941172797034858,0.01651152040323929
4.5,1e-05,390,78,2383867976,E1_a_L1-10,0.9945860700057721,0.016906171644653755
4.5,1e-05,390,78,2383867976,E1_d_L1-5,1.0537705292033335,0.021640124681392144
4.5,1e-05,390,78,2383867976,E1_d_L1-10,1.1266721378424847,0.037791255441670654
4.5,1e-05,390,78,2383867976,E2,0.9931892936124749,0.015185653056738873
4.5,1e-05,390,78,2383867976,E4,1.0182260401919878,0.01624666628193698
4.5,1e-05,390,195,2383867976,E1_a_L1-5,0.987307936481708,0.01216951110482848
4.5,1e-05,390,195,2383867976,E1_a_L1-10,0.9876594611199626,0.013825054492080619
4.5,1e-05,390,195,2383867976,E1_d_L1-5,1.0449348903368503,0.017894804807687525
4.5,1e-05,390,195,2383867976,E1_d_L1-10,1.119042304065422,0.03505729393514253
4.5,1e-05,390,195,2383867976,E2,0.9866448536310635,0.010894545922336872
4.5,1e-05,390,195,2383867976,E4,1.007213057534356,0.011969137231113636
4.5,1e-05,390,390,2383867976,E1_a_L1-5,0.9747439454678002,0.011585937125217041
4.5,1e-05,390,390,2383867976,E1_a_L1-10,0.9752531535867189,0.013086583089912684
4.5,1e-05,390,390,2383867976,E1_d_L1-5,1.0319498301518335,0.01824679504815117
4.5,1e-05,390,390,2383867976,E1_d_L1-10,1.1062161441203895,0.03406981822239166
4.5,1e-05,390,390,2383867976,E2,0.9738612864329949,0.010569835947755048
4.5,1e-05,390,390,2383867976,E4,0.9935674033704542,0.011734539041239648
4.5,1e-05,390,13,3610172792,E1_a_L1-5,0.9993299099245928,0.03179959572116152
4.5,1e-05,390,13,3610172792,E1_a_L1-10,1.0003127935397629,0.03063560766026293
4.5,1e-05,390,13,3610172792,E1_d_L1-5,1.0612303287794234,0.04105705683319388
4.5,1e-05,390,13,3610172792,E1_d_L1-10,1.1327516429567228,0.05107755460600334
4.5,1e-05,390,13,3610172792,E2,0.9966072987958786,0.03741054078698699
4.5,1e-05,390,13,3610172792,E4,1.1119504779531817,0.04036241821081747
4.5,1e-05,390,26,3610172792,E1_a_L1-5,0.9963726218798324,0.022662197185603142
4.5,1e-05,390,26,3610172792,E1_a_L1-10,0.9970360629725578,0.023053709695971536
4.5,1e-05,390,26,3610172792,E1_d_L1-5,1.0555695161147418,0.027594146929835365
4.5,1e-05,390,26,3610172792,E1_d_L1-10,1.128560448992678,0.03982480831539607
4.5,1e-05,390,26,3610172792,E2,0.9948376347164092,0.02404162980569667
4.5,1e-05,390,26,3610172792,E4,1.0446546871729425,0.024671775349488705
4.5,1e-05,390,78,3610172792,E1_a_L1-5,0.994024996290033,0.015847535905489728
4.5,1e-05,390,78,3610172792,E1_a_L1-10,0.9942511656142898,0.015805268860016822
4.5,1e-05,390,78,3610172792,E1_d_L1-5,1.052329311181674,0.02188503178081769
4.5,1e-05,390,78,3610172792,E1_d_L1-10,1.124892569022676,0.03696223510457794
4.5,1e-05,390,78,3610172792,E2,0.9935441045240958,0.015255213109160498
4.5,1e-05,390,78,3610172792,E4,1.018349128860228,0.015506315240003489
4.5,1e-05,390,195,3610172792,E1_a_L1-5,0.9868063235559713,0.012393719924174287
4.5,1e-05,390,195,3610172792,E1_a_L1-10,0.9872953514616185,0.012850460237294019
4.5,1e-05,390,195,3610172792,E1_d_L1-5,1.0445047776373433,0.01880455559076793
4.5,1e-05,390,195,3610172792,E1_d_L1-10,1.116093705929119,0.0354214440510396
4.5,1e-05,390,195,3610172792,E2,0.9863142023167965,0.011390741403674045
4.5,1e-05,390,195,3610172792,E4,1.0070396870426876,0.012646010643431911
4.5,1e-05,390,390,3610172792,E1_a_L1-5,0.9750351408662425,0.011894513169851512
4.5,1e-05,390,390,3610172792,E1_a_L1-10,0.9757016360772568,0.012592914543103045
4.5,1e-05,390,390,3610172792,E1_d_L1-5,1.0316941576103513,0.018428352229953024
4.5,1e-05,390,390,3610172792,E1_d_L1-10,1.1035419591636388,0.0368247833556283
4.5,1e-05,390,390,3610172792,E2,0.9741044968802101,0.010950074966997167
4.5,1e-05,390,390,3610172792,E4,0.9938122030313624,0.0124649625094959
4.5,1e-05,390,13,338961480,E1_a_L1-5,1.0008249909197817,0.03506099766664622
4.5,1e-05,390,13,338961480,E1_a_L1-10,1.0003857496023123,0.033947915582524496
4.5,1e-05,390,13,338961480,E1_d_L1-5,1.0632635067263712,0.04528348902308551
4.5,1e-05,390,13,338961480,E1_d_L1-10,1.1351887647609171,0.060519409372793834
4.5,1e-05,390,13,338961480,E2,1.0000831294185692,0.03593999802643099
4.5,1e-05,390,13,338961480,E4,1.1185084674898298,0.04554359106761474
4.5,1e-05,390,26,338961480,E1_a_L1-5,1.0004244096920891,0.027066238908176166
4.5,1e-05,390,26,338961480,E1_a_L1-10,1.0008978998754876,0.02780156047383906
4.5,1e-05,390,26,338961480,E1_d_L1-5,1.0613075586832073,0.0343589787484132
4.5,1e-05,390,26,338961480,E1_d_L1-10,1.1356652851331082,0.05115141270699877
4.5,1e-05,390,26,338961480,E2,1.0006227181379874,0.026224110128869816
4.5,1e-05,390,26,338961480,E4,1.0518786974308996,0.030663690635239913
4.5,1e-05,390,78,338961480,E1_a_L1-5,0.9957799785408191,0.017049441549910147
4.5,1e-05,390,78,338961480,E1_a_L1-10,0.9959660503684481,0.01791843854506262
4.5,1e-05,390,78,338961480,E1_d_L1-5,1.0557169545113736,0.025024394195636318
4.5,1e-05,390,78,338961480,E1_d_L1-10,1.1304251315605491,0.04093174388716309
4.5,1e-05,390,78,338961480,E2,0.9952884620545954,0.016592716565154254
4.5,1e-05,390,78,338961480,E4,1.0212670988966743,0.018621622231870888
4.5,1e-05,390,195,338961480,E1_a_L1-5,0.9879560238793083,0.013774749148854203
4.5,1e-05,390,195,338961480,E1_a_L1-10,0.9881009295792862,0.014202812699924511
4.5,1e-05,390,195,338961480,E1_d_L1-5,1.0485887949897283,0.0212407657546799
4.5,1e-05,390,195,338961480,E1_d_L1-10,1.1209142507538086,0.03891917178170216
4.5,1e-05,390,195,338961480,E2,0.9878784552099924,0.012893278094206437
4.5,1e-05,390,195,338961480,E4,1.0093400131309558,0.014933018189127208
4.5,1e-05,390,390,338961480,E1_a_L1-5,0.9759729925366878,0.012880276418291396
4.5,1e-05,390,390,338961480,E1_a_L1-10,0.9767602847005818,0.013365208182973442
4.5,1e-05,390,390,338961480,E1_d_L1-5,1.0353514812414144,0.02092430174870327
4.5,1e-05,390,390,338961480,E1_d_L1-10,1.108724830427573,0.038586763543248456
4.5,1e-05,390,390,338961480,E2,0.9758572591297141,0.01204336348533324
4.5,1e-05,390,390,338961480,E4,0.9964589579163219,0.014303112064662225
4.5,1e-05,390,13,1861959406,E1_a_L1-5,0.9994162478118104,0.033751931931127015
4.5,1e-05,390,13,1861959406,E1_a_L1-10,0.998545978916915,0.03329429420969105
4.5,1e-05,390,13,1861959406,E1_d_L1-5,1.0603933002234527,0.04309676974990302
4.5,1e-05,390,13,1861959406,E1_d_L1-10,1.1344308925908535,0.05914939257140314
4.5,1e-05,390,13,1861959406,E2,0.9991003815839278,0.03644402520289649
4.5,1e-05,390,13,1861959406,E4,1.1167351393125482,0.04544598524939486
4.5,1e-05,390,26,1861959406,E1_a_L1-5,0.9989418316929114,0.02332107475116592
4.5,1e-05,390,26,1861959406,E1_a_L1-10,1.000338966879057,0.023833235628191726
4.5,1e-05,390,26,1861959406,E1_d_L1-5,1.0572327929698928,0.030617525389584756
4.5,1e-05,390,26,1861959406,E1_d_L1-10,1.1327056958482025,0.047733741669394494
