cell,model,window_index,trade_date,forecast,realized,qlike,share_of_cell_qlike,reason
NQ/GLOBEX/B0/30min,M3_HARJ,45084,2020-02-17,5.861767205730052e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45085,2020-02-17,5.85048337481323e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45086,2020-02-17,5.844015847458925e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45087,2020-02-17,5.832953082193493e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45088,2020-02-17,5.820392544906191e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45089,2020-02-17,5.785287569594428e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45728,2020-03-09,1.3776696529837261e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45729,2020-03-09,9.506985435513412e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45732,2020-03-09,9.718254036095171e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45733,2020-03-09,9.431868625669219e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45734,2020-03-09,9.421428150254701e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45737,2020-03-09,9.36155391989943e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45738,2020-03-09,9.326699416779293e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45739,2020-03-09,9.297205019758887e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45740,2020-03-09,9.259775274525386e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45741,2020-03-09,9.212366688219437e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45744,2020-03-09,9.355765849928128e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45745,2020-03-09,9.048536392200829e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45746,2020-03-09,8.983894690291163e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45747,2020-03-09,8.936500954383247e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45748,2020-03-09,8.885683443977617e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45749,2020-03-09,8.842867180276812e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45884,2020-03-12,1.4565434584576925e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45894,2020-03-12,0.0005154020656731585,0.00023182205040939152,0.2487660019707807,6.609189572636392e-06,above_100x_mean_rv
NQ/GLOBEX/B0/30min,M3_HARJ,45915,2020-03-18,4.225535275280325e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45916,2020-03-18,2.5374538149263322e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45917,2020-03-18,2.5355326893227192e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45918,2020-03-18,2.53417054411206e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45919,2020-03-18,2.5309359729103914e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45920,2020-03-18,2.5261939510887684e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45921,2020-03-18,2.5227872733428115e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45922,2020-03-18,2.518737027667396e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45923,2020-03-18,2.5147210763542373e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45924,2020-03-18,2.5072902283140763e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45925,2020-03-18,2.5029077301086868e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45926,2020-03-18,2.4996496786107378e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45927,2020-03-18,2.4970186415889913e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45928,2020-03-18,2.4914152448421402e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45929,2020-03-18,2.4863534760492245e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,45944,2020-03-18,0.0005022258341795495,0.00017112203113356372,0.41740021058219967,1.10894458951032e-05,above_100x_mean_rv
NQ/GLOBEX/B0/30min,M3_HARJ,46036,2020-03-23,0.00013987809072420155,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,46037,2020-03-23,4.809118221327855e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,46064,2020-03-23,0.00047458322579598894,0.00024442521225864766,0.17855891037342264,4.7439347788366815e-06,above_100x_mean_rv
NQ/GLOBEX/B0/30min,M3_HARJ,46104,2020-03-24,7.180801739342683e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,46105,2020-03-24,6.652987151426073e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,48053,2020-05-25,1.8337792417047241e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,48054,2020-05-25,1.5437988412109191e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,48055,2020-05-25,1.5389655806302083e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,48056,2020-05-25,1.5350225476869228e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,48057,2020-05-25,1.5266259812889181e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,48058,2020-05-25,1.5173473664041016e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,48059,2020-05-25,1.4917175615706864e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,49095,2020-07-01,3.4100624373612627e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,49096,2020-07-01,2.675464943042907e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,49097,2020-07-01,2.670105781772369e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,49098,2020-07-01,2.6620134787820317e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,51248,2020-09-07,7.837766601075256e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,51249,2020-09-07,5.946085353488057e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,51250,2020-09-07,5.941547844605258e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,51251,2020-09-07,5.937943075152212e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,51252,2020-09-07,5.933813327200541e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,51253,2020-09-07,5.921627557539842e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,51254,2020-09-07,5.86705901477788e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,53723,2020-11-26,1.7419437146626019e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,53724,2020-11-26,5.466211892298428e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,53725,2020-11-26,5.427476114765211e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,53726,2020-11-26,5.407277973483791e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,53727,2020-11-26,5.374244984763411e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,53728,2020-11-26,5.330158939141115e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,53729,2020-11-26,5.245489093785833e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55073,2021-01-18,1.379992679949224e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55074,2021-01-18,1.1316729998212987e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55075,2021-01-18,1.1255176923054222e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55076,2021-01-18,1.1192142589731154e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55077,2021-01-18,1.110503243151119e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55078,2021-01-18,1.0981803573229234e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55079,2021-01-18,1.0784406354572443e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55973,2021-02-15,9.438106469977463e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55974,2021-02-15,6.859532930106076e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55975,2021-02-15,6.828230416233322e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55976,2021-02-15,6.80621818851018e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55977,2021-02-15,6.778813776130456e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55978,2021-02-15,6.767542072012498e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,55979,2021-02-15,6.720032981511239e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57361,2021-04-02,2.186387512942237e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57362,2021-04-02,1.2607174717231807e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57363,2021-04-02,1.2298225777980212e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57364,2021-04-02,1.2230207451343802e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57365,2021-04-02,1.2013893156568939e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57366,2021-04-02,1.1908027220444824e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57367,2021-04-02,1.1749504065259116e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57368,2021-04-02,1.1657048169745612e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57369,2021-04-02,1.160511163812879e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57370,2021-04-02,1.1513156634982613e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57371,2021-04-02,1.1280076148008113e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57372,2021-04-02,1.0800455922702116e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57373,2021-04-02,1.0685021996608683e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,57374,2021-04-02,1.0480704887046834e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,59213,2021-05-31,6.606678142272828e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,59214,2021-05-31,5.577485256771286e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,59215,2021-05-31,5.568099897263478e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,59216,2021-05-31,5.561256748359792e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,59217,2021-05-31,5.55087579160203e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,59218,2021-05-31,5.534652860310106e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,59219,2021-05-31,5.502916158989637e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,60203,2021-07-05,5.615263752327654e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,60204,2021-07-05,4.991404289676101e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,60205,2021-07-05,4.979651254551231e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,60206,2021-07-05,4.964002974954853e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,60207,2021-07-05,4.940331750889496e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,60208,2021-07-05,4.889140644183606e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,60209,2021-07-05,4.847468602127391e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,62228,2021-09-06,6.103224475405967e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,62229,2021-09-06,5.537886142224781e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,62230,2021-09-06,5.52720033895762e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,62231,2021-09-06,5.517866764718049e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,62232,2021-09-06,5.509744381710394e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,62233,2021-09-06,5.503472572934613e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,62234,2021-09-06,5.483819415714885e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,64703,2021-11-25,1.4552973079674185e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,64704,2021-11-25,1.300690483657889e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,64705,2021-11-25,1.2923548050722426e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,64706,2021-11-25,1.2863852957096702e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,64707,2021-11-25,1.2828051564042002e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,64708,2021-11-25,1.2791427178304944e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,64709,2021-11-25,1.2744288372161932e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,66143,2022-01-17,2.9171382682648705e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,66144,2022-01-17,2.367990262126481e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,66145,2022-01-17,2.3432287419305667e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,66146,2022-01-17,2.326179229853725e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,66147,2022-01-17,2.3009700163290517e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,66148,2022-01-17,2.26522680635671e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,66149,2022-01-17,2.2282385921421515e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,67268,2022-02-21,5.468186043521869e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,67269,2022-02-21,2.562087449692758e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,67270,2022-02-21,2.509071024088147e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,67271,2022-02-21,2.432341432986976e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,67272,2022-02-21,2.3703664398993526e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,67273,2022-02-21,2.3113876665232118e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,67274,2022-02-21,2.2526601907154255e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70238,2022-05-30,4.480271936806155e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70239,2022-05-30,2.6755652977305863e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70240,2022-05-30,2.652649821248244e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70241,2022-05-30,2.633689387701647e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70242,2022-05-30,2.5947267294966038e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70243,2022-05-30,2.5631213828993185e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70244,2022-05-30,2.5154533658131644e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70778,2022-06-20,6.094273072286638e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70779,2022-06-20,4.916515363031218e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70780,2022-06-20,4.903494452470192e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70781,2022-06-20,4.887437508697946e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70782,2022-06-20,4.874158270838294e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70783,2022-06-20,4.866465768565599e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,70784,2022-06-20,4.845171109614869e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71228,2022-07-04,4.169692704332823e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71229,2022-07-04,3.4362082774760254e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71230,2022-07-04,3.4234345273827925e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71231,2022-07-04,3.4133809639962207e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71232,2022-07-04,3.399939273272122e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71233,2022-07-04,3.3787491517044684e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71234,2022-07-04,3.3495633357184616e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,71534,2022-07-13,0.0004600387722012989,0.00010235725858365186,0.7253385703332988,1.9270720587618336e-05,above_100x_mean_rv
NQ/GLOBEX/B0/30min,M3_HARJ,73253,2022-09-05,3.962850487952795e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,73254,2022-09-05,3.1653821668453593e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,73255,2022-09-05,3.148070306919957e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,73256,2022-09-05,3.1363835640298425e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,73257,2022-09-05,3.1164627304416394e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,73258,2022-09-05,3.091366734650409e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,73259,2022-09-05,3.0518770485754747e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,74369,2022-10-13,0.000638260602262413,5.0958565225300845e-05,1.607573558838205,4.27098490876876e-05,above_100x_mean_rv
NQ/GLOBEX/B0/30min,M3_HARJ,75728,2022-11-24,1.7387918047184162e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,75729,2022-11-24,1.3866420117387313e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,75730,2022-11-24,1.374547676054041e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,75731,2022-11-24,1.3621661493296504e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,75732,2022-11-24,1.344495976380547e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,75733,2022-11-24,1.3292624852729808e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,75734,2022-11-24,1.3098813021489364e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,77123,2023-01-16,3.414708236206424e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,77124,2023-01-16,2.6035194445103254e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,77125,2023-01-16,2.5786217685200655e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,77126,2023-01-16,2.5635824275771473e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,77127,2023-01-16,2.54528018272234e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,77128,2023-01-16,2.527794524028683e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,77129,2023-01-16,2.4997344060838614e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,78248,2023-02-20,2.644353720572819e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,78249,2023-02-20,2.442687663056294e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,78250,2023-02-20,2.439288838749315e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,78251,2023-02-20,2.4329482105477163e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,78252,2023-02-20,2.4217921883153833e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,78253,2023-02-20,2.413277413289727e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,78254,2023-02-20,2.3989616462456144e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79636,2023-04-07,1.0571922551440686e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79637,2023-04-07,9.295181833411683e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79638,2023-04-07,9.176981951448911e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79639,2023-04-07,9.101248268080179e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79640,2023-04-07,9.054413135516504e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79641,2023-04-07,9.018926662983067e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79642,2023-04-07,8.992400412624265e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79643,2023-04-07,8.963571087047753e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79644,2023-04-07,8.935027486815693e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79645,2023-04-07,8.907088285003302e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79646,2023-04-07,8.87159189398187e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79647,2023-04-07,8.835450435399392e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79648,2023-04-07,8.777060743442281e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,79649,2023-04-07,8.613630120511381e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,81263,2023-05-29,1.6086149002745725e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,81264,2023-05-29,1.1736158169734055e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B0/30min,M3_HARJ,81265,2023-05-29,1.170807807887136e-06,0.0,inf,inf,nonfinite_qlike
